School,Student_ID,Name,Sex,Class,Section,Attendance_Percentage,Homework_Completed,Parental_Education,Study_Hours_Per_Week,Failures,Extra_Curricular,Participation_Score,Teacher_Rating,Discipline_Issues,Late_Submissions,Previous_Grade_1,Previous_Grade_2,Final_Grade
0,S7509,Aryan Kapoor,1,1,2,0.040000000000000036,0,2,0.5333333333333334,0,0,0.3333333333333333,0.5,1.0,0.9,0.5333333333333333,0.9333333333333335,35
0,S6694,Kavya Tripathi,1,1,2,0.43999999999999995,0,1,0.2,2,0,0.4444444444444445,0.0,0.6000000000000001,1.0,0.4,0.5333333333333333,100
0,S6440,Laksh Tripathi,0,1,2,0.6200000000000001,1,2,0.39999999999999997,0,1,0.3333333333333333,0.0,0.4,0.8,0.06666666666666665,0.33333333333333337,95
0,S9117,Dev Mukherjee,0,1,2,0.040000000000000036,0,2,0.5333333333333334,0,0,0.3333333333333333,0.5,1.0,0.9,0.5333333333333333,0.9333333333333335,35
0,S8126,Aditi Das,1,1,2,0.5800000000000001,1,3,0.46666666666666673,0,0,0.2222222222222222,1.0,0.0,0.8,0.7999999999999999,0.2666666666666667,75
0,S6025,Laksh Tripathi,0,1,2,0.6200000000000001,1,2,0.39999999999999997,0,1,0.3333333333333333,0.0,0.4,0.8,0.06666666666666665,0.33333333333333337,95
0,S5512,Pooja Mukherjee,0,1,2,0.0,1,3,0.0,0,0,0.7777777777777777,0.75,1.0,0.5,0.4,0.33333333333333337,70
0,S7950,Bhavya Nair,1,1,2,0.43999999999999995,0,1,0.2,2,0,0.4444444444444445,0.0,0.6000000000000001,1.0,0.4,0.5333333333333333,100
0,S5613,Pranav Bose,0,1,2,0.45999999999999996,1,1,1.0,0,0,0.4444444444444445,0.5,0.8,0.0,0.5333333333333333,0.5333333333333333,25
0,S9892,Pranav Bose,0,1,2,0.45999999999999996,1,1,1.0,0,0,0.4444444444444445,0.5,0.8,0.0,0.5333333333333333,0.5333333333333333,25
0,S6222,Tanmay Iyer,1,1,2,0.06000000000000005,0,1,0.3333333333333333,1,0,0.3333333333333333,0.25,1.0,0.5,0.06666666666666665,0.9333333333333335,75
0,S8390,Pranav Bose,0,1,2,0.45999999999999996,1,1,1.0,0,0,0.4444444444444445,0.5,0.8,0.0,0.5333333333333333,0.5333333333333333,25
0,S5295,Ishaan Nair,0,1,2,0.6600000000000001,0,1,0.13333333333333336,1,1,0.1111111111111111,0.5,1.0,0.4,0.7333333333333333,0.33333333333333337,25
0,S7532,Aarav Nair,0,1,2,0.6200000000000001,1,2,0.39999999999999997,0,1,0.3333333333333333,0.0,0.4,0.8,0.06666666666666665,0.33333333333333337,95
0,S5762,Bhavya Sharma,0,1,2,0.9000000000000001,0,2,0.2,1,0,0.6666666666666665,0.25,1.0,0.30000000000000004,0.5333333333333333,0.19999999999999996,95
0,S9312,Pranav Yadav,1,1,2,0.06000000000000005,0,0,0.6666666666666667,0,1,0.2222222222222222,0.75,0.6000000000000001,0.30000000000000004,0.06666666666666665,0.6,50
0,S7824,Bhavya Nair,1,1,2,0.43999999999999995,0,1,0.2,2,0,0.4444444444444445,0.0,0.6000000000000001,1.0,0.4,0.5333333333333333,100
0,S6335,Pranav Yadav,1,1,2,0.06000000000000005,0,0,0.6666666666666667,0,1,0.2222222222222222,0.75,0.6000000000000001,0.30000000000000004,0.06666666666666665,0.6,50
0,S6881,Rajat Chopra,0,1,2,0.06000000000000005,0,1,0.3333333333333333,1,0,0.3333333333333333,0.25,1.0,0.5,0.06666666666666665,0.9333333333333335,75
0,S9392,Meera Das,0,1,2,0.56,1,1,0.0,1,1,1.0,0.75,0.0,0.6000000000000001,0.1333333333333333,0.0,55
0,S8002,Aryan Kapoor,1,1,2,0.040000000000000036,0,2,0.5333333333333334,0,0,0.3333333333333333,0.5,1.0,0.9,0.5333333333333333,0.9333333333333335,35
0,S5819,Ishaan Nair,0,1,2,0.6600000000000001,0,1,0.13333333333333336,1,1,0.1111111111111111,0.5,1.0,0.4,0.7333333333333333,0.33333333333333337,25
0,S9844,Bhavya Sharma,0,1,2,0.9000000000000001,0,2,0.2,1,0,0.6666666666666665,0.25,1.0,0.30000000000000004,0.5333333333333333,0.19999999999999996,95
0,S7364,Aarav Bhatia,0,1,2,0.14000000000000012,0,2,0.0,0,0,0.2222222222222222,0.0,0.8,0.1,1.0,0.4666666666666667,45
0,S9216,Ishaan Nair,0,1,2,0.6600000000000001,0,1,0.13333333333333336,1,1,0.1111111111111111,0.5,1.0,0.4,0.7333333333333333,0.33333333333333337,25
0,S7593,Dev Mukherjee,0,1,2,0.040000000000000036,0,2,0.5333333333333334,0,0,0.3333333333333333,0.5,1.0,0.9,0.5333333333333333,0.9333333333333335,35
0,S4938,Laksh Tripathi,0,1,2,0.6200000000000001,1,2,0.39999999999999997,0,1,0.3333333333333333,0.0,0.4,0.8,0.06666666666666665,0.33333333333333337,95
0,S4443,Dev Mukherjee,0,1,2,0.040000000000000036,0,2,0.5333333333333334,0,0,0.3333333333333333,0.5,1.0,0.9,0.5333333333333333,0.9333333333333335,35
0,S6323,Tanmay Chopra,1,1,2,0.040000000000000036,0,2,0.5333333333333334,0,0,0.3333333333333333,0.5,1.0,0.9,0.5333333333333333,0.9333333333333335,35
0,S9949,Pranav Bose,0,1,2,0.45999999999999996,1,1,1.0,0,0,0.4444444444444445,0.5,0.8,0.0,0.5333333333333333,0.5333333333333333,25
0,S9886,Bhavya Nair,1,1,2,0.43999999999999995,0,1,0.2,2,0,0.4444444444444445,0.0,0.6000000000000001,1.0,0.4,0.5333333333333333,100
0,S5229,Sanya Jain,1,1,2,0.41999999999999993,0,2,0.3333333333333333,2,1,0.0,0.75,0.4,0.8,0.9333333333333335,0.6666666666666666,50
0,S7005,Ved Mehta,0,1,2,0.19999999999999996,0,1,1.0,2,0,0.4444444444444445,0.0,1.0,0.6000000000000001,0.9333333333333335,0.1333333333333333,75
0,S8384,Kavya Reddy,1,1,2,0.6200000000000001,1,2,0.39999999999999997,0,1,0.3333333333333333,0.0,0.4,0.8,0.06666666666666665,0.33333333333333337,95
0,S4671,Ved Mehta,0,1,2,0.19999999999999996,0,1,1.0,2,0,0.4444444444444445,0.0,1.0,0.6000000000000001,0.9333333333333335,0.1333333333333333,75
0,S8641,Bhavya Sharma,0,1,2,0.9000000000000001,0,2,0.2,1,0,0.6666666666666665,0.25,1.0,0.30000000000000004,0.5333333333333333,0.19999999999999996,95
0,S7665,Meera Singh,1,1,2,0.9000000000000001,0,2,0.2,1,0,0.6666666666666665,0.25,1.0,0.30000000000000004,0.5333333333333333,0.19999999999999996,95
0,S5896,Krishna Gupta,1,1,3,0.56,0,1,0.39999999999999997,0,0,0.5555555555555556,0.25,0.6000000000000001,0.2,0.4,1.0,80
0,S8446,Pooja Thakur,0,1,3,0.0,0,0,0.6000000000000001,2,0,1.0,0.25,1.0,0.30000000000000004,0.7333333333333333,0.4666666666666667,55
0,S5659,Ishaan Tripathi,0,1,3,0.98,0,0,0.8,1,1,0.4444444444444445,0.25,0.6000000000000001,0.30000000000000004,0.2666666666666667,0.7333333333333333,70
0,S9829,Laksh Thakur,1,1,3,0.6600000000000001,0,0,1.0,2,0,0.2222222222222222,0.75,1.0,0.6000000000000001,0.19999999999999996,0.2666666666666667,85
0,S9709,Aarav Thakur,0,1,3,0.41999999999999993,1,3,0.2,1,0,1.0,1.0,0.4,0.7000000000000001,0.7333333333333333,0.1333333333333333,50
0,S5388,Zara Singh,0,1,3,0.54,1,3,0.8666666666666667,2,0,0.2222222222222222,0.75,0.8,0.0,0.7333333333333333,0.8666666666666668,70
0,S5842,Kavya Das,0,1,3,1.0,0,0,0.7333333333333334,1,0,0.0,1.0,0.0,0.7000000000000001,0.06666666666666665,0.7333333333333333,25
0,S5261,Pooja Menon,1,1,3,0.6600000000000001,0,0,1.0,2,0,0.2222222222222222,0.75,1.0,0.6000000000000001,0.19999999999999996,0.2666666666666667,85
0,S6223,Ved Mehta,0,1,3,0.0,0,3,0.5333333333333334,0,1,0.3333333333333333,0.75,0.2,0.4,0.7333333333333333,0.0,75
0,S8267,Ishaan Jain,0,1,3,0.8600000000000001,0,0,0.5333333333333334,0,0,0.8888888888888888,0.75,0.2,0.1,0.6,0.0,65
0,S9615,Riya Nair,0,1,3,0.8400000000000001,1,3,0.7333333333333334,2,1,0.5555555555555556,0.25,0.4,0.5,0.5333333333333333,0.8666666666666668,85
0,S9811,Rajat Iyer,1,1,3,0.8200000000000001,1,1,0.26666666666666666,1,1,1.0,1.0,0.8,0.2,0.8666666666666668,0.9333333333333335,90
0,S5003,Krishna Sharma,0,1,3,0.9199999999999999,1,3,0.39999999999999997,2,0,0.3333333333333333,0.75,0.2,0.9,0.1333333333333333,1.0,40
0,S9402,Sanya Tripathi,1,1,3,0.8400000000000001,1,3,0.7333333333333334,2,1,0.5555555555555556,0.25,0.4,0.5,0.5333333333333333,0.8666666666666668,85
0,S5377,Meera Reddy,0,1,3,0.56,0,1,0.39999999999999997,0,0,0.5555555555555556,0.25,0.6000000000000001,0.2,0.4,1.0,80
0,S5382,Ishaan Kapoor,0,1,3,0.56,0,1,0.13333333333333336,2,1,0.7777777777777777,0.5,0.2,0.6000000000000001,0.4,0.19999999999999996,100
0,S6329,Sanya Tripathi,1,1,3,0.76,1,1,0.3333333333333333,0,1,0.3333333333333333,1.0,0.0,0.9,0.4,1.0,60
0,S7046,Laksh Kapoor,0,1,3,0.9199999999999999,1,3,0.39999999999999997,2,0,0.3333333333333333,0.75,0.2,0.9,0.1333333333333333,1.0,40
0,S8544,Bhavya Kapoor,0,1,3,0.54,1,3,0.8666666666666667,2,0,0.2222222222222222,0.75,0.8,0.0,0.7333333333333333,0.8666666666666668,70
0,S6496,Aarav Singh,1,1,3,0.24,0,3,0.26666666666666666,0,0,0.1111111111111111,0.5,1.0,0.30000000000000004,0.4666666666666667,0.33333333333333337,60
0,S6419,Nisha Tripathi,1,1,3,0.0,0,0,0.6000000000000001,2,0,1.0,0.25,1.0,0.30000000000000004,0.7333333333333333,0.4666666666666667,55
0,S4779,Ved Tripathi,0,1,3,0.8400000000000001,1,3,0.7333333333333334,2,1,0.5555555555555556,0.25,0.4,0.5,0.5333333333333333,0.8666666666666668,85
0,S6911,Dev Mehta,1,1,3,1.0,0,0,0.7333333333333334,1,0,0.0,1.0,0.0,0.7000000000000001,0.06666666666666665,0.7333333333333333,25
0,S4463,Krishna Gupta,1,1,3,0.56,0,1,0.39999999999999997,0,0,0.5555555555555556,0.25,0.6000000000000001,0.2,0.4,1.0,80
0,S7190,Sanya Tripathi,1,1,3,0.8400000000000001,1,3,0.7333333333333334,2,1,0.5555555555555556,0.25,0.4,0.5,0.5333333333333333,0.8666666666666668,85
0,S4806,Dev Mehta,1,1,3,1.0,0,0,0.7333333333333334,1,0,0.0,1.0,0.0,0.7000000000000001,0.06666666666666665,0.7333333333333333,25
0,S8697,Ved Mehta,0,1,3,0.0,0,3,0.5333333333333334,0,1,0.3333333333333333,0.75,0.2,0.4,0.7333333333333333,0.0,75
0,S7100,Laksh Kapoor,0,1,3,0.9199999999999999,1,3,0.39999999999999997,2,0,0.3333333333333333,0.75,0.2,0.9,0.1333333333333333,1.0,40
0,S4907,Pooja Thakur,0,1,3,0.0,0,0,0.6000000000000001,2,0,1.0,0.25,1.0,0.30000000000000004,0.7333333333333333,0.4666666666666667,55
0,S7660,Pooja Thakur,0,1,3,0.0,0,0,0.6000000000000001,2,0,1.0,0.25,1.0,0.30000000000000004,0.7333333333333333,0.4666666666666667,55
0,S8504,Aarav Singh,1,1,3,0.24,0,3,0.26666666666666666,0,0,0.1111111111111111,0.5,1.0,0.30000000000000004,0.4666666666666667,0.33333333333333337,60
0,S9782,Krishna Sharma,0,1,3,0.9199999999999999,1,3,0.39999999999999997,2,0,0.3333333333333333,0.75,0.2,0.9,0.1333333333333333,1.0,40
0,S5214,Sanya Tripathi,1,1,3,0.76,1,1,0.3333333333333333,0,1,0.3333333333333333,1.0,0.0,0.9,0.4,1.0,60
0,S6316,Sanya Tripathi,1,1,3,0.76,1,1,0.3333333333333333,0,1,0.3333333333333333,1.0,0.0,0.9,0.4,1.0,60
0,S6378,Sanya Tripathi,1,1,3,0.8400000000000001,1,3,0.7333333333333334,2,1,0.5555555555555556,0.25,0.4,0.5,0.5333333333333333,0.8666666666666668,85
0,S8665,Ishaan Tripathi,0,1,3,0.98,0,0,0.8,1,1,0.4444444444444445,0.25,0.6000000000000001,0.30000000000000004,0.2666666666666667,0.7333333333333333,70
0,S9103,Ishaan Kapoor,0,1,3,0.56,0,1,0.13333333333333336,2,1,0.7777777777777777,0.5,0.2,0.6000000000000001,0.4,0.19999999999999996,100
0,S6504,Rajat Iyer,1,1,3,0.8200000000000001,1,1,0.26666666666666666,1,1,1.0,1.0,0.8,0.2,0.8666666666666668,0.9333333333333335,90
0,S7775,Nisha Tripathi,1,1,3,0.0,0,0,0.6000000000000001,2,0,1.0,0.25,1.0,0.30000000000000004,0.7333333333333333,0.4666666666666667,55
0,S7601,Kavya Das,0,1,3,1.0,0,0,0.7333333333333334,1,0,0.0,1.0,0.0,0.7000000000000001,0.06666666666666665,0.7333333333333333,25
0,S8299,Ishaan Jain,0,1,3,0.8600000000000001,0,0,0.5333333333333334,0,0,0.8888888888888888,0.75,0.2,0.1,0.6,0.0,65
0,S6198,Ishaan Tripathi,0,1,3,0.98,0,0,0.8,1,1,0.4444444444444445,0.25,0.6000000000000001,0.30000000000000004,0.2666666666666667,0.7333333333333333,70
0,S9336,Ved Tripathi,0,1,3,0.8400000000000001,1,3,0.7333333333333334,2,1,0.5555555555555556,0.25,0.4,0.5,0.5333333333333333,0.8666666666666668,85
0,S6478,Sanya Tripathi,1,1,3,0.8400000000000001,1,3,0.7333333333333334,2,1,0.5555555555555556,0.25,0.4,0.5,0.5333333333333333,0.8666666666666668,85
0,S7779,Pooja Menon,1,1,3,0.6600000000000001,0,0,1.0,2,0,0.2222222222222222,0.75,1.0,0.6000000000000001,0.19999999999999996,0.2666666666666667,85
0,S7104,Rajat Iyer,1,1,3,0.8200000000000001,1,1,0.26666666666666666,1,1,1.0,1.0,0.8,0.2,0.8666666666666668,0.9333333333333335,90
0,S8966,Bhavya Kapoor,0,1,3,0.54,1,3,0.8666666666666667,2,0,0.2222222222222222,0.75,0.8,0.0,0.7333333333333333,0.8666666666666668,70
0,S8146,Nisha Tripathi,1,1,3,0.0,0,0,0.6000000000000001,2,0,1.0,0.25,1.0,0.30000000000000004,0.7333333333333333,0.4666666666666667,55
0,S9606,Zara Singh,0,1,3,0.54,1,3,0.8666666666666667,2,0,0.2222222222222222,0.75,0.8,0.0,0.7333333333333333,0.8666666666666668,70
0,S4617,Rajat Iyer,1,1,3,0.8200000000000001,1,1,0.26666666666666666,1,1,1.0,1.0,0.8,0.2,0.8666666666666668,0.9333333333333335,90
0,S4467,Sanya Tripathi,1,1,3,0.76,1,1,0.3333333333333333,0,1,0.3333333333333333,1.0,0.0,0.9,0.4,1.0,60
0,S7435,Rajat Iyer,1,1,3,0.8200000000000001,1,1,0.26666666666666666,1,1,1.0,1.0,0.8,0.2,0.8666666666666668,0.9333333333333335,90
0,S7564,Pooja Thakur,0,1,3,0.0,0,0,0.6000000000000001,2,0,1.0,0.25,1.0,0.30000000000000004,0.7333333333333333,0.4666666666666667,55
0,S6177,Ishaan Kapoor,0,1,3,0.56,0,1,0.13333333333333336,2,1,0.7777777777777777,0.5,0.2,0.6000000000000001,0.4,0.19999999999999996,100
0,S7759,Nisha Tripathi,1,1,3,0.0,0,0,0.6000000000000001,2,0,1.0,0.25,1.0,0.30000000000000004,0.7333333333333333,0.4666666666666667,55
0,S6040,Rajat Iyer,1,1,3,0.8200000000000001,1,1,0.26666666666666666,1,1,1.0,1.0,0.8,0.2,0.8666666666666668,0.9333333333333335,90
0,S9548,Ishaan Jain,0,1,3,0.8600000000000001,0,0,0.5333333333333334,0,0,0.8888888888888888,0.75,0.2,0.1,0.6,0.0,65
0,S5793,Ishaan Tripathi,0,1,3,0.98,0,0,0.8,1,1,0.4444444444444445,0.25,0.6000000000000001,0.30000000000000004,0.2666666666666667,0.7333333333333333,70
0,S4468,Pooja Thakur,0,1,3,0.0,0,0,0.6000000000000001,2,0,1.0,0.25,1.0,0.30000000000000004,0.7333333333333333,0.4666666666666667,55
0,S7499,Tanmay Chopra,0,2,0,0.15999999999999992,1,2,0.0,2,0,0.6666666666666665,0.0,0.2,0.8,0.06666666666666665,0.9333333333333335,85
0,S6271,Ishaan Reddy,0,2,0,0.98,0,2,0.39999999999999997,0,0,0.0,1.0,0.8,0.9,0.7999999999999999,0.7333333333333333,85
0,S6980,Sanya Das,0,2,0,0.9000000000000001,1,3,0.5333333333333334,2,0,0.1111111111111111,0.75,0.6000000000000001,0.1,0.33333333333333337,0.7999999999999999,75
0,S5834,Diya Mehta,1,2,0,0.1200000000000001,1,2,0.2,2,0,1.0,1.0,0.2,0.9,1.0,0.33333333333333337,60
0,S8326,Aditi Chopra,1,2,0,0.8800000000000001,1,3,0.8666666666666667,2,1,0.1111111111111111,0.0,0.4,0.8,0.6,0.1333333333333333,30
0,S8638,Diya Reddy,1,2,0,0.7,0,1,0.7333333333333334,2,0,0.0,0.25,0.4,0.9,1.0,0.6,100
0,S8559,Ishaan Reddy,0,2,0,0.020000000000000018,0,1,0.8666666666666667,1,1,0.2222222222222222,0.75,0.0,0.30000000000000004,0.9333333333333335,0.4,30
0,S7985,Krishna Reddy,1,2,0,0.40000000000000013,1,1,0.8,1,1,0.1111111111111111,0.0,0.6000000000000001,0.6000000000000001,0.7333333333333333,0.9333333333333335,100
0,S7686,Tanmay Mehta,0,2,0,0.14000000000000012,0,0,0.7333333333333334,0,1,1.0,1.0,1.0,0.5,0.5333333333333333,0.8666666666666668,50
0,S5165,Ishaan Menon,0,2,0,0.8800000000000001,1,3,0.8666666666666667,2,1,0.1111111111111111,0.0,0.4,0.8,0.6,0.1333333333333333,30
0,S6208,Aditi Jain,0,2,0,0.40000000000000013,1,1,0.8,1,1,0.1111111111111111,0.0,0.6000000000000001,0.6000000000000001,0.7333333333333333,0.9333333333333335,100
0,S9798,Zara Singh,0,2,0,0.020000000000000018,0,1,0.8666666666666667,1,1,0.2222222222222222,0.75,0.0,0.30000000000000004,0.9333333333333335,0.4,30
0,S7294,Meera Nair,1,2,0,0.40000000000000013,1,1,0.8,1,1,0.1111111111111111,0.0,0.6000000000000001,0.6000000000000001,0.7333333333333333,0.9333333333333335,100
0,S9254,Rajat Kapoor,1,2,0,0.8800000000000001,1,3,0.8666666666666667,2,1,0.1111111111111111,0.0,0.4,0.8,0.6,0.1333333333333333,30
0,S8365,Zara Bose,0,2,0,0.48,1,0,0.0,1,1,0.8888888888888888,0.0,0.6000000000000001,0.9,0.8666666666666668,0.6666666666666666,75
0,S5655,Ishaan Menon,0,2,0,0.1200000000000001,1,2,0.2,2,0,1.0,1.0,0.2,0.9,1.0,0.33333333333333337,60
0,S9208,Tanmay Sharma,1,2,0,0.8800000000000001,1,2,1.0,2,0,0.1111111111111111,0.5,0.0,0.2,0.1333333333333333,0.1333333333333333,80
0,S6729,Aarav Iyer,1,2,0,0.98,0,2,0.39999999999999997,0,0,0.0,1.0,0.8,0.9,0.7999999999999999,0.7333333333333333,85
0,S9742,Krishna Thakur,0,2,0,0.8200000000000001,1,1,0.5333333333333334,1,0,0.0,0.75,0.2,0.4,0.6,0.7999999999999999,40
0,S9638,Diya Iyer,0,2,0,0.26,1,2,0.9333333333333333,2,0,0.4444444444444445,0.0,0.0,0.5,0.19999999999999996,0.6,40
0,S9024,Laksh Patel,1,2,0,0.14000000000000012,0,0,0.7333333333333334,0,1,1.0,1.0,1.0,0.5,0.5333333333333333,0.8666666666666668,50
0,S8294,Dev Gupta,1,2,0,0.28,0,2,0.7333333333333334,2,0,0.2222222222222222,0.75,1.0,0.2,0.5333333333333333,0.06666666666666665,40
0,S6417,Pooja Iyer,0,2,0,0.8800000000000001,1,2,1.0,2,0,0.1111111111111111,0.5,0.0,0.2,0.1333333333333333,0.1333333333333333,80
0,S8436,Nisha Menon,0,2,0,0.17999999999999994,0,2,0.46666666666666673,1,1,0.2222222222222222,0.0,0.0,0.1,0.4,1.0,95
0,S4508,Laksh Chopra,1,2,0,0.28,0,2,0.7333333333333334,2,0,0.2222222222222222,0.75,1.0,0.2,0.5333333333333333,0.06666666666666665,40
0,S5275,Bhavya Mukherjee,1,2,0,0.15999999999999992,1,2,0.6000000000000001,0,1,1.0,0.5,0.0,0.2,0.4,1.0,75
0,S6629,Aryan Gupta,1,2,0,0.6000000000000001,0,1,0.06666666666666671,1,1,0.7777777777777777,1.0,0.2,0.9,0.5333333333333333,0.7333333333333333,70
0,S5542,Tanmay Mehta,0,2,0,0.14000000000000012,0,0,0.7333333333333334,0,1,1.0,1.0,1.0,0.5,0.5333333333333333,0.8666666666666668,50
0,S9441,Tanmay Mehta,0,2,0,0.14000000000000012,0,0,0.7333333333333334,0,1,1.0,1.0,1.0,0.5,0.5333333333333333,0.8666666666666668,50
0,S4692,Nisha Menon,0,2,0,0.17999999999999994,0,2,0.46666666666666673,1,1,0.2222222222222222,0.0,0.0,0.1,0.4,1.0,95
0,S5976,Zara Singh,0,2,0,0.020000000000000018,0,1,0.8666666666666667,1,1,0.2222222222222222,0.75,0.0,0.30000000000000004,0.9333333333333335,0.4,30
0,S7453,Zara Bose,0,2,0,0.48,1,0,0.0,1,1,0.8888888888888888,0.0,0.6000000000000001,0.9,0.8666666666666668,0.6666666666666666,75
0,S8516,Krishna Thakur,0,2,0,0.8200000000000001,1,1,0.5333333333333334,1,0,0.0,0.75,0.2,0.4,0.6,0.7999999999999999,40
0,S9603,Ishaan Menon,0,2,0,0.1200000000000001,1,2,0.2,2,0,1.0,1.0,0.2,0.9,1.0,0.33333333333333337,60
0,S9252,Diya Iyer,0,2,0,0.26,1,2,0.9333333333333333,2,0,0.4444444444444445,0.0,0.0,0.5,0.19999999999999996,0.6,40
0,S9394,Rajat Kapoor,1,2,0,0.8800000000000001,1,3,0.8666666666666667,2,1,0.1111111111111111,0.0,0.4,0.8,0.6,0.1333333333333333,30
0,S5847,Diya Reddy,1,2,0,0.7,0,1,0.7333333333333334,2,0,0.0,0.25,0.4,0.9,1.0,0.6,100
0,S4833,Sanya Das,0,2,0,0.9000000000000001,1,3,0.5333333333333334,2,0,0.1111111111111111,0.75,0.6000000000000001,0.1,0.33333333333333337,0.7999999999999999,75
0,S4902,Krishna Reddy,1,2,0,0.40000000000000013,1,1,0.8,1,1,0.1111111111111111,0.0,0.6000000000000001,0.6000000000000001,0.7333333333333333,0.9333333333333335,100
0,S5408,Aryan Gupta,1,2,0,0.6000000000000001,0,1,0.06666666666666671,1,1,0.7777777777777777,1.0,0.2,0.9,0.5333333333333333,0.7333333333333333,70
0,S9525,Zara Singh,0,2,0,0.020000000000000018,0,1,0.8666666666666667,1,1,0.2222222222222222,0.75,0.0,0.30000000000000004,0.9333333333333335,0.4,30
0,S7063,Laksh Chopra,1,2,0,0.28,0,2,0.7333333333333334,2,0,0.2222222222222222,0.75,1.0,0.2,0.5333333333333333,0.06666666666666665,40
0,S7574,Ishaan Menon,0,2,0,0.8800000000000001,1,3,0.8666666666666667,2,1,0.1111111111111111,0.0,0.4,0.8,0.6,0.1333333333333333,30
0,S8251,Laksh Chopra,1,2,0,0.28,0,2,0.7333333333333334,2,0,0.2222222222222222,0.75,1.0,0.2,0.5333333333333333,0.06666666666666665,40
0,S4801,Ishaan Reddy,0,2,0,0.020000000000000018,0,1,0.8666666666666667,1,1,0.2222222222222222,0.75,0.0,0.30000000000000004,0.9333333333333335,0.4,30
0,S6701,Zara Bose,0,2,0,0.48,1,0,0.0,1,1,0.8888888888888888,0.0,0.6000000000000001,0.9,0.8666666666666668,0.6666666666666666,75
0,S7981,Diya Iyer,0,2,0,0.26,1,2,0.9333333333333333,2,0,0.4444444444444445,0.0,0.0,0.5,0.19999999999999996,0.6,40
0,S8498,Ishaan Menon,0,2,0,0.1200000000000001,1,2,0.2,2,0,1.0,1.0,0.2,0.9,1.0,0.33333333333333337,60
0,S8824,Sanya Das,0,2,0,0.9000000000000001,1,3,0.5333333333333334,2,0,0.1111111111111111,0.75,0.6000000000000001,0.1,0.33333333333333337,0.7999999999999999,75
0,S8464,Laksh Chopra,1,2,0,0.28,0,2,0.7333333333333334,2,0,0.2222222222222222,0.75,1.0,0.2,0.5333333333333333,0.06666666666666665,40
0,S6579,Tanmay Sharma,1,2,0,0.8800000000000001,1,2,1.0,2,0,0.1111111111111111,0.5,0.0,0.2,0.1333333333333333,0.1333333333333333,80
0,S7280,Rajat Kapoor,1,2,0,0.8800000000000001,1,3,0.8666666666666667,2,1,0.1111111111111111,0.0,0.4,0.8,0.6,0.1333333333333333,30
0,S6648,Diya Iyer,0,2,0,0.26,1,2,0.9333333333333333,2,0,0.4444444444444445,0.0,0.0,0.5,0.19999999999999996,0.6,40
0,S5820,Tanmay Mehta,0,2,0,0.14000000000000012,0,0,0.7333333333333334,0,1,1.0,1.0,1.0,0.5,0.5333333333333333,0.8666666666666668,50
0,S7277,Bhavya Mukherjee,1,2,0,0.15999999999999992,1,2,0.6000000000000001,0,1,1.0,0.5,0.0,0.2,0.4,1.0,75
0,S5873,Aarav Iyer,1,2,0,0.98,0,2,0.39999999999999997,0,0,0.0,1.0,0.8,0.9,0.7999999999999999,0.7333333333333333,85
0,S9386,Sanya Das,0,2,0,0.9000000000000001,1,3,0.5333333333333334,2,0,0.1111111111111111,0.75,0.6000000000000001,0.1,0.33333333333333337,0.7999999999999999,75
0,S8012,Ishaan Reddy,0,2,0,0.020000000000000018,0,1,0.8666666666666667,1,1,0.2222222222222222,0.75,0.0,0.30000000000000004,0.9333333333333335,0.4,30
0,S4603,Diya Iyer,0,2,0,0.26,1,2,0.9333333333333333,2,0,0.4444444444444445,0.0,0.0,0.5,0.19999999999999996,0.6,40
0,S4880,Ishaan Menon,0,2,0,0.8800000000000001,1,3,0.8666666666666667,2,1,0.1111111111111111,0.0,0.4,0.8,0.6,0.1333333333333333,30
0,S7218,Dev Thakur,0,2,1,0.14000000000000012,1,3,0.5333333333333334,2,0,1.0,0.75,0.4,0.9,0.06666666666666665,0.2666666666666667,45
0,S7233,Zara Thakur,0,2,1,0.14000000000000012,0,2,0.46666666666666673,2,0,0.2222222222222222,0.5,1.0,0.7000000000000001,0.0,0.2666666666666667,80
0,S9883,Riya Menon,1,2,1,0.06000000000000005,0,3,1.0,2,0,0.7777777777777777,0.75,1.0,0.2,0.7333333333333333,0.2666666666666667,35
0,S8496,Dev Chopra,0,2,1,0.6200000000000001,1,1,0.2,2,1,1.0,0.5,1.0,1.0,0.06666666666666665,0.8666666666666668,35
0,S8157,Dev Nair,1,2,1,0.96,0,1,0.06666666666666671,1,1,0.7777777777777777,1.0,1.0,0.9,0.5333333333333333,0.06666666666666665,45
0,S5227,Aarav Reddy,1,2,1,0.14000000000000012,0,2,0.46666666666666673,2,0,0.2222222222222222,0.5,1.0,0.7000000000000001,0.0,0.2666666666666667,80
0,S5224,Ved Gupta,1,2,1,0.26,1,0,1.0,0,1,0.7777777777777777,0.75,0.4,0.2,0.4666666666666667,0.6666666666666666,100
0,S9837,Rajat Gupta,0,2,1,0.7,0,3,0.46666666666666673,1,1,0.5555555555555556,0.0,0.4,0.7000000000000001,0.8666666666666668,0.0,85
0,S5740,Dev Yadav,0,2,1,0.8200000000000001,0,3,0.6666666666666667,1,1,0.5555555555555556,0.5,0.2,0.7000000000000001,1.0,0.1333333333333333,90
0,S6203,Aryan Bose,1,2,1,0.40000000000000013,0,1,0.26666666666666666,1,1,0.4444444444444445,0.0,0.0,0.2,0.9333333333333335,0.6666666666666666,55
